timestamp_ms,timestamp_et,poly_mid,poly_spread,poly_best_bid_yes,poly_best_bid_no,poly_depth_best_yes,poly_depth_best_no,poly_depth_top3_yes,poly_depth_top3_no,poly_total_depth_yes,poly_total_depth_no,poly_depth_5c_yes,poly_depth_5c_no,poly_imbalance_best,poly_imbalance_top3,poly_imbalance_total,poly_num_levels_yes,poly_num_levels_no,poly_vwap_yes,poly_vwap_no,kalshi_mid,kalshi_spread,kalshi_best_bid_yes,kalshi_best_bid_no,kalshi_depth_best_yes,kalshi_depth_best_no,kalshi_depth_top3_yes,kalshi_depth_top3_no,kalshi_total_depth_yes,kalshi_total_depth_no,kalshi_depth_5c_yes,kalshi_depth_5c_no,kalshi_imbalance_best,kalshi_imbalance_top3,kalshi_imbalance_total,kalshi_num_levels_yes,kalshi_num_levels_no,kalshi_vwap_yes,kalshi_vwap_no,d_poly_mid,d_poly_spread,d_poly_best_bid_yes,d_poly_best_bid_no,d_poly_depth_best_yes,d_poly_depth_best_no,d_poly_depth_top3_yes,d_poly_depth_top3_no,d_poly_total_depth_yes,d_poly_total_depth_no,d_poly_depth_5c_yes,d_poly_depth_5c_no,d_poly_imbalance_best,d_poly_imbalance_top3,d_poly_imbalance_total,d_poly_num_levels_yes,d_poly_num_levels_no,d_poly_vwap_yes,d_poly_vwap_no,d_kalshi_mid,d_kalshi_spread,d_kalshi_best_bid_yes,d_kalshi_best_bid_no,d_kalshi_depth_best_yes,d_kalshi_depth_best_no,d_kalshi_depth_top3_yes,d_kalshi_depth_top3_no,d_kalshi_total_depth_yes,d_kalshi_total_depth_no,d_kalshi_depth_5c_yes,d_kalshi_depth_5c_no,d_kalshi_imbalance_best,d_kalshi_imbalance_top3,d_kalshi_imbalance_total,d_kalshi_num_levels_yes,d_kalshi_num_levels_no,d_kalshi_vwap_yes,d_kalshi_vwap_no,d_poly_mid_lag1,d_poly_spread_lag1,d_poly_best_bid_yes_lag1,d_poly_best_bid_no_lag1,d_poly_depth_best_yes_lag1,d_poly_depth_best_no_lag1,d_poly_depth_top3_yes_lag1,d_poly_depth_top3_no_lag1,d_poly_total_depth_yes_lag1,d_poly_total_depth_no_lag1,d_poly_depth_5c_yes_lag1,d_poly_depth_5c_no_lag1,d_poly_imbalance_best_lag1,d_poly_imbalance_top3_lag1,d_poly_imbalance_total_lag1,d_poly_num_levels_yes_lag1,d_poly_num_levels_no_lag1,d_poly_vwap_yes_lag1,d_poly_vwap_no_lag1,d_kalshi_mid_lag1,d_kalshi_spread_lag1,d_kalshi_best_bid_yes_lag1,d_kalshi_best_bid_no_lag1,d_kalshi_depth_best_yes_lag1,d_kalshi_depth_best_no_lag1,d_kalshi_depth_top3_yes_lag1,d_kalshi_depth_top3_no_lag1,d_kalshi_total_depth_yes_lag1,d_kalshi_total_depth_no_lag1,d_kalshi_depth_5c_yes_lag1,d_kalshi_depth_5c_no_lag1,d_kalshi_imbalance_best_lag1,d_kalshi_imbalance_top3_lag1,d_kalshi_imbalance_total_lag1,d_kalshi_num_levels_yes_lag1,d_kalshi_num_levels_no_lag1,d_kalshi_vwap_yes_lag1,d_kalshi_vwap_no_lag1
1764361573580,2025-11-28 15:26:13,0.125,0.010000000000000009,0.12,0.87,57675.25,154646.46,542093.78,273561.77,1133811.62,1581882.94,548585.57,387275.49,-0.4567182979074537,0.3292223169449408,-0.16499326787324706,12,61,0.05660770851863381,0.2351239044906824,0.14,0.020000000000000018,0.13,0.85,1399.0,10701.0,42758.0,16832.0,119514.0,206548.0,85727.0,24257.0,-0.7687603305785125,0.43507299882530626,-0.2669246953033472,11,36,0.08384816841541576,0.23242147103820898,0.0,0.0,0.0,0.0,8828.79,6063.059999999998,8778.790000000037,5739.059999999998,9510.790000000037,8248.060000000056,8528.790000000037,7239.059999999998,0.048458274673816415,-0.0021717492686451623,0.0015540847321268703,0,1,0.0005049456130865534,0.002848904905009858,-0.0050000000000000044,0.010000000000000009,-0.010000000000000009,0.0,1379.0,-660.0,25511.0,-660.0,1426.0,-660.0,21426.0,-660.0,0.22772503977558645,0.4421255910127613,0.00704116963197321,-1,0,-0.0002912022234298345,-0.001967114344594706,0.0,0.0,0.0,0.0,-6748.970000000001,-9241.700000000012,-6160.579999999958,-9537.599999999977,-5960.579999999842,-9537.600000000093,-5960.579999999958,-9537.599999999977,-0.026170780589281295,0.010503093598622004,0.00036700328482988653,0,0,-0.0003421795967363528,-0.0038377353325088903,0.0050000000000000044,-0.010000000000000009,0.010000000000000009,0.0,8.0,1881.0,-24124.0,5891.0,-50.0,6891.0,-20039.0,6891.0,0.0009861846395800011,-0.5690476084224471,-0.015910566698520867,1,1,0.0009856013182205497,0.020926223226821
1764363656463,2025-11-28 16:00:56,0.125,0.010000000000000009,0.12,0.87,43046.55,149573.18,1848163.09,268588.39,2440949.93,1567016.52,1855704.8800000001,372202.11,-0.5530411137010731,0.7462258630380172,0.21804908322024505,12,61,0.08512534245223129,0.22933314136343622,0.14,0.020000000000000018,0.13,0.85,2326.0,8598.0,41685.0,14729.0,108941.0,204445.0,75154.0,22154.0,-0.5741486634932259,0.4778246534548162,-0.3047487762695207,11,36,0.08421145390624281,0.22606882046516172,0.0,0.0,0.0,0.0,-14628.699999999997,-5073.279999999999,1306069.31,-4973.380000000005,1307138.31,-14866.419999999925,1307119.31,-15073.380000000005,-0.0963228157936194,0.4170035460930764,0.3830423510934921,0,0,0.028517633933597478,-0.00579076312724619,0.0,0.0,0.0,0.0,927.0,-2103.0,-1073.0,-2103.0,-10573.0,-2103.0,-10573.0,-2103.0,0.19461166708528654,0.042751654629509916,-0.03782408096617346,0,0,0.00036328549082705053,-0.006352650573047264,0.0,0.0,0.0,0.0,8828.79,6063.059999999998,8778.790000000037,5739.059999999998,9510.790000000037,8248.060000000056,8528.790000000037,7239.059999999998,0.048458274673816415,-0.0021717492686451623,0.0015540847321268703,0,1,0.0005049456130865534,0.002848904905009858,-0.0050000000000000044,0.010000000000000009,-0.010000000000000009,0.0,1379.0,-660.0,25511.0,-660.0,1426.0,-660.0,21426.0,-660.0,0.22772503977558645,0.4421255910127613,0.00704116963197321,-1,0,-0.0002912022234298345,-0.001967114344594706
1764365456622,2025-11-28 16:30:56,0.11499999999999999,0.009999999999999995,0.11,0.88,1430874.99,6513.42,1806838.76,214195.38,2397903.38,1585445.6099999999,1816268.33,298413.27999999997,0.9909371469051989,0.7880338824954237,0.2039634920363832,11,62,0.08449928149315174,0.23624561854253703,0.14500000000000002,0.010000000000000009,0.14,0.85,250.0,7011.0,36093.0,13142.0,116694.0,202822.0,62893.0,20567.0,-0.9311389615755405,0.46615212755153856,-0.26955770603037094,12,35,0.08526393816305894,0.22137115303073626,-0.010000000000000009,-1.3877787807814457e-17,-0.009999999999999995,0.010000000000000009,1387828.44,-143059.75999999998,-41324.330000000075,-54393.01000000001,-43046.55000000028,18429.08999999985,-39436.55000000005,-73788.83000000002,1.543978260606272,0.04180801945740653,-0.01408559118386185,-1,1,-0.0006260609590795496,0.006912477179100818,0.0050000000000000044,-0.010000000000000009,0.010000000000000009,0.0,-2076.0,-1587.0,-5592.0,-1587.0,7753.0,-1623.0,-12261.0,-1587.0,-0.35699029808231464,-0.011672525903277609,0.035191070239149747,1,-1,0.0010524842568161302,-0.0046976674344254565,0.0,0.0,0.0,0.0,-14628.699999999997,-5073.279999999999,1306069.31,-4973.380000000005,1307138.31,-14866.419999999925,1307119.31,-15073.380000000005,-0.0963228157936194,0.4170035460930764,0.3830423510934921,0,0,0.028517633933597478,-0.00579076312724619,0.0,0.0,0.0,0.0,927.0,-2103.0,-1073.0,-2103.0,-10573.0,-2103.0,-10573.0,-2103.0,0.19461166708528654,0.042751654629509916,-0.03782408096617346,0,0,0.00036328549082705053,-0.006352650573047264
1764367257798,2025-11-28 17:00:57,0.11499999999999999,0.009999999999999995,0.11,0.88,113740.05,2266.44,1951581.84,206820.28,2542419.46,1520067.1099999999,1960761.4100000001,232034.67,0.9609256344192467,0.8083579717758987,0.251656795015571,11,63,0.08009871569343638,0.20941716382508924,0.14500000000000002,0.010000000000000009,0.14,0.85,85.0,7460.0,35878.0,13591.0,116467.0,203271.0,55178.0,21016.0,-0.9774685222001326,0.45052457094341913,-0.27148477816212024,12,35,0.0842048820695991,0.22298601374519722,0.0,0.0,0.0,0.0,-1317134.94,-4246.98,144743.08000000007,-7375.100000000006,144516.08000000007,-65378.5,144493.08000000007,-66378.60999999996,-0.03001151248595213,0.02032408928047502,0.04769330297918778,0,1,-0.0044005657997153586,-0.026828454717447797,0.0,0.0,0.0,0.0,-165.0,449.0,-215.0,449.0,-227.0,449.0,-7715.0,449.0,-0.04632956062459204,-0.01562755660811943,-0.0019270721317493078,0,0,-0.0010590560934598398,0.0016148607144609584,-0.010000000000000009,-1.3877787807814457e-17,-0.009999999999999995,0.010000000000000009,1387828.44,-143059.75999999998,-41324.330000000075,-54393.01000000001,-43046.55000000028,18429.08999999985,-39436.55000000005,-73788.83000000002,1.543978260606272,0.04180801945740653,-0.01408559118386185,-1,1,-0.0006260609590795496,0.006912477179100818,0.0050000000000000044,-0.010000000000000009,0.010000000000000009,0.0,-2076.0,-1587.0,-5592.0,-1587.0,7753.0,-1623.0,-12261.0,-1587.0,-0.35699029808231464,-0.011672525903277609,0.035191070239149747,1,-1,0.0010524842568161302,-0.0046976674344254565
1764368512571,2025-11-28 17:21:52,0.11499999999999999,0.009999999999999995,0.11,0.88,136114.09,9026.17,1976155.8800000001,239439.61000000002,2556995.5,1555675.7999999998,1985335.4500000002,269365.36,0.8756214161391195,0.7838598145909748,0.243471852467276,11,62,0.08053034035452938,0.22505423109365075,0.135,0.010000000000000009,0.13,0.86,2257.0,3.0,41716.0,13452.0,116474.0,203152.0,82685.0,19897.0,0.9973451327433628,0.5123259860788864,-0.27118569828487044,11,36,0.08419175094870956,0.22261887650626125,0.0,0.0,0.0,0.0,22374.039999999994,6759.73,24574.040000000037,32619.330000000016,14576.040000000037,35608.689999999944,24574.040000000037,37330.68999999997,-0.08530421828012724,-0.024498157184923985,-0.008184942548294966,0,-1,0.00043162466109300524,0.01563706726856151,-0.010000000000000009,0.0,-0.010000000000000009,0.010000000000000009,2172.0,-7457.0,5838.0,-139.0,7.0,-119.0,27507.0,-1119.0,1.9748136549434954,0.06180141513546722,0.0002990798772498082,-1,1,-1.3131120889534054e-05,-0.0003671372389359717,0.0,0.0,0.0,0.0,-1317134.94,-4246.98,144743.08000000007,-7375.100000000006,144516.08000000007,-65378.5,144493.08000000007,-66378.60999999996,-0.03001151248595213,0.02032408928047502,0.04769330297918778,0,1,-0.0044005657997153586,-0.026828454717447797,0.0,0.0,0.0,0.0,-165.0,449.0,-215.0,449.0,-227.0,449.0,-7715.0,449.0,-0.04632956062459204,-0.01562755660811943,-0.0019270721317493078,0,0,-0.0010590560934598398,0.0016148607144609584
1764370841418,2025-11-28 18:00:41,0.11499999999999999,0.009999999999999995,0.11,0.88,136350.09,8691.83,1976191.8800000001,241123.0,2555531.92,1552745.74,1985371.4500000002,263749.24,0.880147339472616,0.782509013785178,0.2440891933287683,11,63,0.08054943743375353,0.22274849667273913,0.14,0.020000000000000018,0.13,0.85,1200.0,987.0,45659.0,7118.0,114979.0,196773.0,81178.0,14543.0,0.09739368998628258,0.7302612880610873,-0.2623688059739793,11,34,0.08470538098261422,0.20248575770049748,0.0,0.0,0.0,0.0,236.0,-334.34000000000015,36.0,1683.3899999999849,-1463.5800000000745,-2930.059999999823,36.0,-5616.119999999995,0.004525923333496551,-0.001350800805796748,0.0006173408614922882,0,1,1.9097079224150715e-05,-0.002305734420911615,0.0050000000000000044,0.010000000000000009,0.0,-0.010000000000000009,-1057.0,984.0,3943.0,-6334.0,-1495.0,-6379.0,-1507.0,-5354.0,-0.8999514427570802,0.2179353019822009,0.008816892310891111,0,-2,0.0005136300339046579,-0.020133118805763767,0.0,0.0,0.0,0.0,22374.039999999994,6759.73,24574.040000000037,32619.330000000016,14576.040000000037,35608.689999999944,24574.040000000037,37330.68999999997,-0.08530421828012724,-0.024498157184923985,-0.008184942548294966,0,-1,0.00043162466109300524,0.01563706726856151,-0.010000000000000009,0.0,-0.010000000000000009,0.010000000000000009,2172.0,-7457.0,5838.0,-139.0,7.0,-119.0,27507.0,-1119.0,1.9748136549434954,0.06180141513546722,0.0002990798772498082,-1,1,-1.3131120889534054e-05,-0.0003671372389359717
1764372641133,2025-11-28 18:30:41,0.11499999999999999,0.009999999999999995,0.11,0.88,137997.83,5526.47,1977839.62,240519.34,2555662.66,1547465.08,1987019.1900000002,263322.57999999996,0.9229890687500305,0.7831556169791385,0.24571440225256064,11,62,0.08059849726019788,0.2216281555768612,0.135,0.010000000000000009,0.13,0.86,1600.0,500.0,46059.0,7449.0,125814.0,194114.0,95028.0,10894.0,0.5238095238095238,0.7215743440233237,-0.21348553424520517,11,35,0.08633013814042953,0.1945192515738174,0.0,0.0,0.0,0.0,1647.7399999999907,-3165.3599999999997,1647.7399999999907,-603.6600000000035,130.74000000022352,-5280.659999999916,1647.7399999999907,-426.6600000000326,0.042841729277414475,0.0006466031939604822,0.0016252089237923373,0,-1,4.905982644434759e-05,-0.0011203410958779414,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,400.0,-487.0,400.0,331.0,10835.0,-2659.0,13850.0,-3649.0,0.4264158338232413,-0.0086869440377636,0.04888327172877416,0,1,0.001624757157815307,-0.007966506126680095,0.0,0.0,0.0,0.0,236.0,-334.34000000000015,36.0,1683.3899999999849,-1463.5800000000745,-2930.059999999823,36.0,-5616.119999999995,0.004525923333496551,-0.001350800805796748,0.0006173408614922882,0,1,1.9097079224150715e-05,-0.002305734420911615,0.0050000000000000044,0.010000000000000009,0.0,-0.010000000000000009,-1057.0,984.0,3943.0,-6334.0,-1495.0,-6379.0,-1507.0,-5354.0,-0.8999514427570802,0.2179353019822009,0.008816892310891111,0,-2,0.0005136300339046579,-0.020133118805763767
1764374311294,2025-11-28 18:58:31,0.11499999999999999,0.009999999999999995,0.11,0.88,138995.68,7065.43,1979860.5999999999,250222.1,2556045.6399999997,1558897.8399999999,1988990.17,273475.34,0.9032537819273043,0.775593882684261,0.24232357135559002,11,64,0.08063701335160826,0.2251557050717319,0.135,0.010000000000000009,0.13,0.86,1426.0,500.0,47560.0,7865.0,127215.0,192930.0,98029.0,9710.0,0.48078920041536866,0.716193053676139,-0.20526636367895798,11,35,0.08736524780882758,0.19082833151920378,0.0,0.0,0.0,0.0,997.8500000000058,1538.96,2020.9799999997485,9702.76000000001,382.9799999995157,11432.759999999776,1970.9799999997485,10152.760000000068,-0.019735286822726184,-0.007561734294877498,-0.0033908308969706202,0,2,3.851609141038159e-05,0.0035275494948707187,0.0,0.0,0.0,0.0,-174.0,0.0,1501.0,416.0,1401.0,-1184.0,3001.0,-1184.0,-0.04302032339415518,-0.0053812903471847084,0.008219170566247186,0,0,0.0010351096683980515,-0.0036909200546136056,0.0,0.0,0.0,0.0,1647.7399999999907,-3165.3599999999997,1647.7399999999907,-603.6600000000035,130.74000000022352,-5280.659999999916,1647.7399999999907,-426.6600000000326,0.042841729277414475,0.0006466031939604822,0.0016252089237923373,0,-1,4.905982644434759e-05,-0.0011203410958779414,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,400.0,-487.0,400.0,331.0,10835.0,-2659.0,13850.0,-3649.0,0.4264158338232413,-0.0086869440377636,0.04888327172877416,0,1,0.001624757157815307,-0.007966506126680095
1764376175875,2025-11-28 19:29:35,0.11499999999999999,0.009999999999999995,0.11,0.88,138888.92,5485.08,1996010.14,237796.25,2573545.1799999997,1525332.0299999998,2004889.71,265304.49,0.924015681493898,0.7870932314774156,0.2557317763612636,11,64,0.08073290277344192,0.22367082909810784,0.13,0.020000000000000018,0.12,0.86,27911.0,1.0,61320.0,8878.0,121606.0,195523.0,90820.0,12303.0,0.9999283462310118,0.7470583207498789,-0.23308180582665097,10,34,0.08560835814022334,0.20002240145660607,0.0,0.0,0.0,0.0,-106.75999999998021,-1580.3500000000004,16149.540000000037,-12425.850000000006,17499.540000000037,-33565.810000000056,15899.540000000037,-8170.850000000035,0.02076189956659369,0.011499348793154618,0.013408205005673579,0,0,9.588942183365312e-05,-0.0014848759736240669,-0.0050000000000000044,0.010000000000000009,-0.010000000000000009,0.0,26485.0,-499.0,13760.0,1013.0,-5609.0,2593.0,-7209.0,2593.0,0.5191391458156431,0.030865267073739933,-0.027815442147692993,-1,-1,-0.001756889668604239,0.009194069937402294,0.0,0.0,0.0,0.0,997.8500000000058,1538.96,2020.9799999997485,9702.76000000001,382.9799999995157,11432.759999999776,1970.9799999997485,10152.760000000068,-0.019735286822726184,-0.007561734294877498,-0.0033908308969706202,0,2,3.851609141038159e-05,0.0035275494948707187,0.0,0.0,0.0,0.0,-174.0,0.0,1501.0,416.0,1401.0,-1184.0,3001.0,-1184.0,-0.04302032339415518,-0.0053812903471847084,0.008219170566247186,0,0,0.0010351096683980515,-0.0036909200546136056
1764377735597,2025-11-28 19:55:35,0.11499999999999999,0.009999999999999995,0.11,0.88,141631.52,205.0,1987748.0,248689.75,2564999.04,1443929.33,1996377.57,273542.99,0.9971093481424953,0.7776019028475083,0.27964323792594975,11,62,0.0806849443499207,0.1911396230866783,0.135,0.030000000000000027,0.12,0.85,27392.0,1608.0,60801.0,7739.0,171086.0,194409.0,90301.0,12363.0,0.8891034482758621,0.7741756638459294,-0.06381209045267378,10,35,0.06335416106519529,0.1960116558389786,0.0,0.0,0.0,0.0,2742.5999999999767,-5280.08,-8262.139999999898,10893.5,-8546.139999999665,-81402.69999999972,-8512.139999999898,8238.5,0.07309366664859729,-0.009491328629907314,0.023911461564686154,0,-2,-4.795842352121882e-05,-0.03253120601142953,0.0050000000000000044,0.010000000000000009,0.0,-0.010000000000000009,-519.0,1607.0,-519.0,-1139.0,49480.0,-1114.0,-519.0,60.0,-0.11082489795514971,0.027117343096050517,0.1692697153739772,0,1,-0.022254197075028057,-0.004010745617627487,0.0,0.0,0.0,0.0,-106.75999999998021,-1580.3500000000004,16149.540000000037,-12425.850000000006,17499.540000000037,-33565.810000000056,15899.540000000037,-8170.850000000035,0.02076189956659369,0.011499348793154618,0.013408205005673579,0,0,9.588942183365312e-05,-0.0014848759736240669,-0.0050000000000000044,0.010000000000000009,-0.010000000000000009,0.0,26485.0,-499.0,13760.0,1013.0,-5609.0,2593.0,-7209.0,2593.0,0.5191391458156431,0.030865267073739933,-0.027815442147692993,-1,-1,-0.001756889668604239,0.009194069937402294
1764380432939,2025-11-28 20:40:32,0.125,0.010000000000000009,0.12,0.87,5814.99,188236.29,2002595.48,275325.30000000005,2580894.74,1461665.33,2011137.27,292844.38000000006,-0.9400674914383457,0.7582661325035192,0.27686154086017084,12,62,0.08106960522535685,0.19804889666501146,0.14,0.020000000000000018,0.13,0.85,4099.0,18062.0,51401.0,24193.0,173711.0,210856.0,92934.0,28817.0,-0.6300708451784667,0.3599227451914173,-0.09658915091518513,11,35,0.06554202094283033,0.24725092005918725,0.010000000000000009,1.3877787807814457e-17,0.009999999999999995,-0.010000000000000009,-135816.53,188031.29,14847.479999999981,26635.550000000047,15895.700000000186,17736.0,14759.699999999953,19301.390000000072,-1.9371768395808409,-0.019335770343989145,-0.0027816970657789097,1,0,0.00038466087543614913,0.006909273578333153,0.0050000000000000044,-0.010000000000000009,0.010000000000000009,0.0,-23293.0,16454.0,-9400.0,16454.0,2625.0,16447.0,2633.0,16454.0,-1.5191742934543289,-0.4142529186545121,-0.03277706046251136,1,0,0.0021878598776350483,0.05123926422020866,0.0,0.0,0.0,0.0,2742.5999999999767,-5280.08,-8262.139999999898,10893.5,-8546.139999999665,-81402.69999999972,-8512.139999999898,8238.5,0.07309366664859729,-0.009491328629907314,0.023911461564686154,0,-2,-4.795842352121882e-05,-0.03253120601142953,0.0050000000000000044,0.010000000000000009,0.0,-0.010000000000000009,-519.0,1607.0,-519.0,-1139.0,49480.0,-1114.0,-519.0,60.0,-0.11082489795514971,0.027117343096050517,0.1692697153739772,0,1,-0.022254197075028057,-0.004010745617627487
1764381585014,2025-11-28 20:59:45,0.125,0.010000000000000009,0.12,0.87,5814.99,188232.19,2002595.48,275450.25,2582244.74,1460790.28,2010987.27,292969.33,-0.9400662251314347,0.7581696922300151,0.27737935844048167,12,62,0.08105161933643827,0.19813153596558697,0.14,0.020000000000000018,0.13,0.85,4089.0,15853.0,51391.0,21984.0,173651.0,208647.0,92874.0,26608.0,-0.5899107411493331,0.40077683134582626,-0.09154115375963254,11,35,0.0655283873977115,0.24086945894261594,0.0,0.0,0.0,0.0,0.0,-4.100000000005821,0.0,124.94999999995343,1350.0,-875.0500000000466,-150.0,124.94999999995343,1.2663069109963843e-06,-9.644027350408368e-05,0.0005178175803108309,0,0,-1.7985888918575776e-05,8.263930057550439e-05,0.0,0.0,0.0,0.0,-10.0,-2209.0,-10.0,-2209.0,-60.0,-2209.0,-60.0,-2209.0,0.040160104029133614,0.04085408615440894,0.005047997155552597,0,0,-1.3633545118837964e-05,-0.006381461116571313,0.010000000000000009,1.3877787807814457e-17,0.009999999999999995,-0.010000000000000009,-135816.53,188031.29,14847.479999999981,26635.550000000047,15895.700000000186,17736.0,14759.699999999953,19301.390000000072,-1.9371768395808409,-0.019335770343989145,-0.0027816970657789097,1,0,0.00038466087543614913,0.006909273578333153,0.0050000000000000044,-0.010000000000000009,0.010000000000000009,0.0,-23293.0,16454.0,-9400.0,16454.0,2625.0,16447.0,2633.0,16454.0,-1.5191742934543289,-0.4142529186545121,-0.03277706046251136,1,0,0.0021878598776350483,0.05123926422020866
1764383823005,2025-11-28 21:37:03,0.125,0.010000000000000009,0.12,0.87,5810.97,173566.62,1990710.3,258162.21999999997,2570280.56,1434426.92,1999052.09,268531.3,-0.9352096323738099,0.7704074217599494,0.2836296148152124,12,60,0.0809186479237893,0.18694923405369446,0.14,0.020000000000000018,0.13,0.85,5225.0,17564.0,50527.0,23695.0,176597.0,210358.0,95820.0,28319.0,-0.5414454342007109,0.36151006440139044,-0.08724787119949348,11,35,0.06618317411960566,0.24582397626902705,0.0,0.0,0.0,0.0,-4.019999999999527,-14665.570000000007,-11885.179999999935,-17288.030000000028,-11964.180000000168,-26363.360000000102,-11935.179999999935,-24438.030000000028,0.004856592757624734,0.012237729529934294,0.006250256374730756,0,-2,-0.00013297141264896617,-0.011182301911892512,0.0,0.0,0.0,0.0,1136.0,1711.0,-864.0,1711.0,2946.0,1711.0,2946.0,1711.0,0.04846530694862217,-0.039266766944435816,0.004293282560139056,0,0,0.00065478672189416,0.004954517326411112,0.0,0.0,0.0,0.0,0.0,-4.100000000005821,0.0,124.94999999995343,1350.0,-875.0500000000466,-150.0,124.94999999995343,1.2663069109963843e-06,-9.644027350408368e-05,0.0005178175803108309,0,0,-1.7985888918575776e-05,8.263930057550439e-05,0.0,0.0,0.0,0.0,-10.0,-2209.0,-10.0,-2209.0,-60.0,-2209.0,-60.0,-2209.0,0.040160104029133614,0.04085408615440894,0.005047997155552597,0,0,-1.3633545118837964e-05,-0.006381461116571313
1764385981945,2025-11-28 22:13:01,0.125,0.010000000000000009,0.12,0.87,5739.13,186566.62,3997158.96,273606.43,4576634.220000001,1457071.13,4005405.75,291075.51,-0.940312445155696,0.8718700724508774,0.5170227760624738,12,60,0.08929831230864674,0.1973462939314431,0.14,0.020000000000000018,0.13,0.85,5121.0,16148.0,50423.0,22279.0,176605.0,209010.0,95816.0,26903.0,-0.518454088109455,0.387114522296498,-0.0840345940899602,11,35,0.06644472127063221,0.24067996746567144,0.0,0.0,0.0,0.0,-71.84000000000015,13000.0,2006448.66,15444.210000000021,2006353.6600000006,22644.209999999963,2006353.66,22544.21000000002,-0.005102812781886068,0.10146265069092808,0.2333931612472614,0,0,0.008379664384857433,0.010397059877748638,0.0,0.0,0.0,0.0,-104.0,-1416.0,-104.0,-1416.0,8.0,-1348.0,-4.0,-1416.0,0.02299134609125586,0.02560445789510757,0.0032132771095332857,0,0,0.00026154715102655324,-0.00514400880335561,0.0,0.0,0.0,0.0,-4.019999999999527,-14665.570000000007,-11885.179999999935,-17288.030000000028,-11964.180000000168,-26363.360000000102,-11935.179999999935,-24438.030000000028,0.004856592757624734,0.012237729529934294,0.006250256374730756,0,-2,-0.00013297141264896617,-0.011182301911892512,0.0,0.0,0.0,0.0,1136.0,1711.0,-864.0,1711.0,2946.0,1711.0,2946.0,1711.0,0.04846530694862217,-0.039266766944435816,0.004293282560139056,0,0,0.00065478672189416,0.004954517326411112
1764386857867,2025-11-28 22:27:37,0.125,0.010000000000000009,0.12,0.87,4501.1,192942.62,3879673.5999999996,275737.13,4459151.859999999,1453641.83,3887920.3899999997,287736.21,-0.9544062480184226,0.8672876652075258,0.5083062571729946,12,60,0.0920089882070085,0.19596127575662844,0.135,0.010000000000000009,0.13,0.86,5121.0,30.0,52423.0,22289.0,178996.0,209015.0,98207.0,24134.0,0.988351776354106,0.4033354748902452,-0.07736636332475111,11,35,0.06700468166886411,0.24088945769442383,0.0,0.0,0.0,0.0,-1238.0299999999997,6376.0,-117485.36000000034,2130.7000000000116,-117482.36000000127,-3429.2999999998137,-117485.36000000034,-3339.2999999999884,-0.014093802862726545,-0.004582407243351683,-0.008716518889479219,0,0,0.0027106758983617557,-0.0013850181748146506,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,0.0,-16118.0,2000.0,10.0,2391.0,5.0,2391.0,-2769.0,1.5068058644635611,0.016220952593747173,0.006668230765209088,0,0,0.000559960398231904,0.00020949022875238477,0.0,0.0,0.0,0.0,-71.84000000000015,13000.0,2006448.66,15444.210000000021,2006353.6600000006,22644.209999999963,2006353.66,22544.21000000002,-0.005102812781886068,0.10146265069092808,0.2333931612472614,0,0,0.008379664384857433,0.010397059877748638,0.0,0.0,0.0,0.0,-104.0,-1416.0,-104.0,-1416.0,8.0,-1348.0,-4.0,-1416.0,0.02299134609125586,0.02560445789510757,0.0032132771095332857,0,0,0.00026154715102655324,-0.00514400880335561
1764388872460,2025-11-28 23:01:12,0.125,0.010000000000000009,0.12,0.87,1402.97,195585.4,3875312.92,281546.86,4454680.18,1460076.56,3883559.71,292435.94,-0.9857558088327752,0.8645386782808441,0.5062936231592171,12,61,0.09198865771324574,0.19807745465073412,0.135,0.010000000000000009,0.13,0.86,5121.0,420.0,51814.0,22530.0,169574.0,209256.0,88785.0,24375.0,0.8484028153762859,0.3938986333799634,-0.1047488319298894,11,35,0.0650110866052579,0.24160960737087583,0.0,0.0,0.0,0.0,-3098.13,2642.779999999999,-4360.679999999702,5809.729999999981,-4471.679999999702,6434.729999999981,-4360.679999999702,4699.729999999981,-0.031349560814352695,-0.0027489869266816847,-0.0020126340137774923,0,1,-2.0330493762751867e-05,0.0021161788941056747,0.0,0.0,0.0,0.0,0.0,390.0,-609.0,241.0,-9422.0,241.0,-9422.0,241.0,-0.13994896097782006,-0.00943684151028179,-0.027382468605138294,0,0,-0.0019935950636062183,0.0007201496764520088,0.0,0.0,0.0,0.0,-1238.0299999999997,6376.0,-117485.36000000034,2130.7000000000116,-117482.36000000127,-3429.2999999998137,-117485.36000000034,-3339.2999999999884,-0.014093802862726545,-0.004582407243351683,-0.008716518889479219,0,0,0.0027106758983617557,-0.0013850181748146506,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,0.0,-16118.0,2000.0,10.0,2391.0,5.0,2391.0,-2769.0,1.5068058644635611,0.016220952593747173,0.006668230765209088,0,0,0.000559960398231904,0.00020949022875238477
